Notes,County,County Code,ICD Chapter,ICD Chapter Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,% of Total Deaths
,"Schuyler County, NY",36097,Diseases of the circulatory system,I00-I99,"Cardiac arrhythmia, unspecified",I49.9,10,372615,Unreliable,1.28696,4.9355,0.0000033
,"Schuyler County, NY",36097,Diseases of the circulatory system,I00-I99,Congestive heart failure,I50.0,70,372615,18.78615,14.64474,23.73517,0.0000229
,"Schuyler County, NY",36097,Diseases of the circulatory system,I00-I99,"Intracerebral haemorrhage, unspecified",I61.9,19,372615,Unreliable,3.07001,7.96285,0.0000062
,"Schuyler County, NY",36097,Diseases of the circulatory system,I00-I99,"Stroke, not specified as haemorrhage or infarction",I64,115,372615,30.86296,25.2221,36.50381,0.0000377
,"Schuyler County, NY",36097,Diseases of the circulatory system,I00-I99,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,11,372615,Unreliable,1.47369,5.28215,0.0000036
,"Schuyler County, NY",36097,Diseases of the circulatory system,I00-I99,"Abdominal aortic aneurysm, ruptured",I71.3,10,372615,Unreliable,1.28696,4.9355,0.0000033
,"Schuyler County, NY",36097,Diseases of the circulatory system,I00-I99,"Peripheral vascular disease, unspecified",I73.9,10,372615,Unreliable,1.28696,4.9355,0.0000033
,"Schuyler County, NY",36097,Diseases of the respiratory system,J00-J98,"Pneumonia, unspecified",J18.9,82,372615,22.00663,17.50253,27.31595,0.0000268
,"Schuyler County, NY",36097,Diseases of the respiratory system,J00-J98,"Emphysema, unspecified",J43.9,27,372615,7.24609,4.77524,10.54269,0.0000088
,"Schuyler County, NY",36097,Diseases of the respiratory system,J00-J98,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,51,372615,13.68705,10.19097,17.99601,0.0000167
,"Schuyler County, NY",36097,Diseases of the respiratory system,J00-J98,"Chronic obstructive pulmonary disease, unspecified",J44.9,197,372615,52.86958,45.48665,60.25252,0.0000645
,"Schuyler County, NY",36097,Diseases of the respiratory system,J00-J98,Pneumonitis due to food and vomit,J69.0,32,372615,8.58795,5.87416,12.12361,0.0000105
,"Schuyler County, NY",36097,Diseases of the respiratory system,J00-J98,Other interstitial pulmonary diseases with fibrosis,J84.1,16,372615,Unreliable,2.45439,6.97316,0.0000052
,"Schuyler County, NY",36097,Diseases of the digestive system,K00-K92,"Vascular disorder of intestine, unspecified",K55.9,11,372615,Unreliable,1.47369,5.28215,0.0000036
,"Schuyler County, NY",36097,Diseases of the digestive system,K00-K92,Alcoholic cirrhosis of liver,K70.3,12,372615,Unreliable,1.66406,5.62554,0.0000039
,"Schuyler County, NY",36097,Diseases of the digestive system,K00-K92,"Hepatic failure, unspecified",K72.9,10,372615,Unreliable,1.28696,4.9355,0.0000033
,"Schuyler County, NY",36097,Diseases of the digestive system,K00-K92,Other and unspecified cirrhosis of liver,K74.6,29,372615,7.78283,5.21232,11.17747,0.0000095
,"Schuyler County, NY",36097,Diseases of the digestive system,K00-K92,"Gastrointestinal haemorrhage, unspecified",K92.2,14,372615,Unreliable,2.05411,6.30399,0.0000046
,"Schuyler County, NY",36097,Diseases of the genitourinary system,N00-N98,Unspecified renal failure,N19,30,372615,8.05121,5.43215,11.49358,0.0000098
,"Schuyler County, NY",36097,Diseases of the genitourinary system,N00-N98,"Urinary tract infection, site not specified",N39.0,17,372615,Unreliable,2.65775,7.30478,0.0000056
,"Schuyler County, NY",36097,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,Other ill-defined and unspecified causes of mortality,R99,32,372615,8.58795,5.87416,12.12361,0.0000105
,"Schuyler County, NY",36097,External causes of morbidity and mortality,V01-Y89,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,17,372615,Unreliable,2.65775,7.30478,0.0000056
,"Schuyler County, NY",36097,External causes of morbidity and mortality,V01-Y89,Unspecified fall,W19,18,372615,Unreliable,2.86298,7.63462,0.0000059
,"Schuyler County, NY",36097,External causes of morbidity and mortality,V01-Y89,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,10,372615,Unreliable,1.28696,4.9355,0.0000033
,"Schuyler County, NY",36097,External causes of morbidity and mortality,V01-Y89,"Intentional self-harm by hanging, strangulation and suffocation",X70,11,372615,Unreliable,1.47369,5.28215,0.0000036
,"Schuyler County, NY",36097,External causes of morbidity and mortality,V01-Y89,Intentional self-harm by other and unspecified firearm discharge,X74,28,372615,7.51446,4.99328,10.8605,0.0000092
,"Seneca County, NY",36099,Certain infectious and parasitic diseases,A00-B99,Enterocolitis due to Clostridium difficile,A04.7,29,697887,4.1554,2.78295,5.96786,0.0000095
,"Seneca County, NY",36099,Certain infectious and parasitic diseases,A00-B99,Gastroenteritis and colitis of unspecified origin,A09.9,11,697887,Unreliable,0.78683,2.82024,0.0000036
,"Seneca County, NY",36099,Certain infectious and parasitic diseases,A00-B99,"Septicaemia, unspecified",A41.9,71,697887,10.17357,7.94566,12.83253,0.0000232
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Oesophagus, unspecified - Malignant neoplasms",C15.9,51,697887,7.30777,5.44115,9.60841,0.0000167
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Stomach, unspecified - Malignant neoplasms",C16.9,24,697887,3.43895,2.20341,5.11689,0.0000079
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Colon, unspecified - Malignant neoplasms",C18.9,98,697887,14.04239,11.40031,17.11318,0.0000321
,"Seneca County, NY",36099,Neoplasms,C00-D48,Malignant neoplasm of rectum,C20,27,697887,3.86882,2.54959,5.62894,0.0000088
,"Seneca County, NY",36099,Neoplasms,C00-D48,Liver cell carcinoma - Malignant neoplasms,C22.0,17,697887,Unreliable,1.41902,3.90016,0.0000056
,"Seneca County, NY",36099,Neoplasms,C00-D48,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,12,697887,Unreliable,0.88847,3.00358,0.0000039
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Pancreas, unspecified - Malignant neoplasms",C25.9,101,697887,14.47226,11.64977,17.29474,0.0000331
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,472,697887,67.63273,61.53115,73.7343,0.0001545
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,23,697887,3.29566,2.08915,4.94511,0.0000075
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,11,697887,Unreliable,0.78683,2.82024,0.0000036
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Breast, unspecified - Malignant neoplasms",C50.9,99,697887,14.18568,11.52941,17.2705,0.0000324
,"Seneca County, NY",36099,Neoplasms,C00-D48,Endometrium - Malignant neoplasms,C54.1,16,697887,Unreliable,1.31045,3.7231,0.0000052
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Malignant neoplasm of uterus, part unspecified",C55,19,697887,Unreliable,1.63914,4.25152,0.0000062
,"Seneca County, NY",36099,Neoplasms,C00-D48,Malignant neoplasm of ovary,C56,42,697887,6.01817,4.33735,8.13482,0.0000138
,"Seneca County, NY",36099,Neoplasms,C00-D48,Malignant neoplasm of prostate,C61,74,697887,10.60344,8.32603,13.31166,0.0000242
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Malignant neoplasm of kidney, except renal pelvis",C64,38,697887,5.44501,3.85321,7.47371,0.0000124
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Bladder, unspecified - Malignant neoplasms",C67.9,36,697887,5.15843,3.61291,7.14143,0.0000118
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Brain, unspecified - Malignant neoplasms",C71.9,34,697887,4.87185,3.3739,6.80792,0.0000111
,"Seneca County, NY",36099,Neoplasms,C00-D48,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,15,697887,Unreliable,1.20297,3.54502,0.0000049
,"Seneca County, NY",36099,Neoplasms,C00-D48,Malignant neoplasm without specification of site,C80,82,697887,11.74975,9.34493,14.5845,0.0000268
,"Seneca County, NY",36099,Neoplasms,C00-D48,"Non-Hodgkin lymphoma, unspecified type",C85.9,39,697887,5.5883,3.97384,7.63937,0.0000128
,"Seneca County, NY",36099,Neoplasms,C00-D48,Multiple myeloma - Malignant neoplasms,C90.0,29,697887,4.1554,2.78295,5.96786,0.0000095
,"Seneca County, NY",36099,Neoplasms,C00-D48,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,14,697887,Unreliable,1.09673,3.36582,0.0000046
,"Seneca County, NY",36099,Neoplasms,C00-D48,Acute myeloid leukaemia - Malignant neoplasms,C92.0,30,697887,4.29869,2.90033,6.13664,0.0000098
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,"Insulin-dependent diabetes mellitus, without complications",E10.9,14,697887,Unreliable,1.09673,3.36582,0.0000046
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,21,697887,3.00908,1.86268,4.59971,0.0000069
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,"Unspecified diabetes mellitus, with renal complications",E14.2,19,697887,Unreliable,1.63914,4.25152,0.0000062
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,"Unspecified diabetes mellitus, with peripheral circulatory complications",E14.5,14,697887,Unreliable,1.09673,3.36582,0.0000046
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,"Unspecified diabetes mellitus, without complications",E14.9,71,697887,10.17357,7.94566,12.83253,0.0000232
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,Other obesity,E66.8,12,697887,Unreliable,0.88847,3.00358,0.0000039
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,"Hyperlipidaemia, unspecified",E78.5,30,697887,4.29869,2.90033,6.13664,0.0000098
,"Seneca County, NY",36099,"Endocrine, nutritional and metabolic diseases",E00-E88,Volume depletion,E86,15,697887,Unreliable,1.20297,3.54502,0.0000049
,"Seneca County, NY",36099,Mental and behavioural disorders,F01-F99,Unspecified dementia,F03,359,697887,51.44099,46.11969,56.7623,0.0001175
,"Seneca County, NY",36099,Diseases of the nervous system,G00-G98,Motor neuron disease,G12.2,21,697887,3.00908,1.86268,4.59971,0.0000069
,"Seneca County, NY",36099,Diseases of the nervous system,G00-G98,Parkinson disease,G20,53,697887,7.59435,5.6887,9.93357,0.0000174
,"Seneca County, NY",36099,Diseases of the nervous system,G00-G98,"Alzheimer disease, unspecified",G30.9,111,697887,15.90515,12.94624,18.86407,0.0000363
,"Seneca County, NY",36099,Diseases of the nervous system,G00-G98,Multiple sclerosis,G35,12,697887,Unreliable,0.88847,3.00358,0.0000039
,"Seneca County, NY",36099,Diseases of the nervous system,G00-G98,"Anoxic brain damage, not elsewhere classified",G93.1,11,697887,Unreliable,0.78683,2.82024,0.0000036
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Essential (primary) hypertension,I10,17,697887,Unreliable,1.41902,3.90016,0.0000056
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Hypertensive heart disease with (congestive) heart failure,I11.0,34,697887,4.87185,3.3739,6.80792,0.0000111
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Hypertensive heart disease without (congestive) heart failure,I11.9,17,697887,Unreliable,1.41902,3.90016,0.0000056
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Hypertensive renal disease with renal failure,I12.0,12,697887,Unreliable,0.88847,3.00358,0.0000039
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Acute myocardial infarction, unspecified",I21.9,429,697887,61.47127,55.65426,67.28828,0.0001405
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Atherosclerotic cardiovascular disease, so described",I25.0,47,697887,6.73461,4.94833,8.95562,0.0000154
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Atherosclerotic heart disease,I25.1,567,697887,81.24524,74.55776,87.93272,0.0001857
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Ischaemic cardiomyopathy,I25.5,42,697887,6.01817,4.33735,8.13482,0.0000138
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Chronic ischaemic heart disease, unspecified",I25.9,36,697887,5.15843,3.61291,7.14143,0.0000118
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Pulmonary embolism without mention of acute cor pulmonale,I26.9,25,697887,3.58224,2.31825,5.28811,0.0000082
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Other secondary pulmonary hypertension,I27.2,10,697887,Unreliable,0.68713,2.63515,0.0000033
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Aortic (valve) stenosis,I35.0,58,697887,8.3108,6.31072,10.74362,0.000019
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Endocarditis, valve unspecified",I38,14,697887,Unreliable,1.09673,3.36582,0.0000046
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Cardiomyopathy, unspecified",I42.9,60,697887,8.59738,6.56075,11.06655,0.0000196
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Sudden cardiac death, so described",I46.1,11,697887,Unreliable,0.78683,2.82024,0.0000036
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Cardiac arrest, unspecified",I46.9,19,697887,Unreliable,1.63914,4.25152,0.0000062
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Atrial fibrillation and flutter,I48,65,697887,9.31383,7.18823,11.87122,0.0000213
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Cardiac arrhythmia, unspecified",I49.9,27,697887,3.86882,2.54959,5.62894,0.0000088
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Congestive heart failure,I50.0,91,697887,13.03936,10.49851,16.00947,0.0000298
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Heart failure, unspecified",I50.9,22,697887,3.15237,1.97556,4.77272,0.0000072
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Subarachnoid haemorrhage, unspecified",I60.9,18,697887,Unreliable,1.5286,4.07627,0.0000059
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Intracerebral haemorrhage, unspecified",I61.9,41,697887,5.87488,4.21593,7.96992,0.0000134
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Intracranial haemorrhage (nontraumatic), unspecified",I62.9,18,697887,Unreliable,1.5286,4.07627,0.0000059
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Stroke, not specified as haemorrhage or infarction",I64,163,697887,23.35622,19.77059,26.94184,0.0000534
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Sequelae of stroke, not specified as haemorrhage or infarction",I69.4,20,697887,2.86579,1.75051,4.42599,0.0000065
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Sequelae of other and unspecified cerebrovascular diseases,I69.8,17,697887,Unreliable,1.41902,3.90016,0.0000056
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Generalized and unspecified atherosclerosis,I70.9,11,697887,Unreliable,0.78683,2.82024,0.0000036
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,Dissection of aorta [any part],I71.0,10,697887,Unreliable,0.68713,2.63515,0.0000033
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Abdominal aortic aneurysm, ruptured",I71.3,17,697887,Unreliable,1.41902,3.90016,0.0000056
,"Seneca County, NY",36099,Diseases of the circulatory system,I00-I99,"Peripheral vascular disease, unspecified",I73.9,23,697887,3.29566,2.08915,4.94511,0.0000075
,"Seneca County, NY",36099,Diseases of the respiratory system,J00-J98,"Acute upper respiratory infection, unspecified",J06.9,18,697887,Unreliable,1.5286,4.07627,0.0000059
,"Seneca County, NY",36099,Diseases of the respiratory system,J00-J98,"Bacterial pneumonia, unspecified",J15.9,14,697887,Unreliable,1.09673,3.36582,0.0000046
,"Seneca County, NY",36099,Diseases of the respiratory system,J00-J98,"Pneumonia, unspecified",J18.9,138,697887,19.77397,16.47476,23.07319,0.0000452
,"Seneca County, NY",36099,Diseases of the respiratory system,J00-J98,"Emphysema, unspecified",J43.9,59,697887,8.45409,6.43568,10.90519,0.0000193
,"Seneca County, NY",36099,Diseases of the respiratory system,J00-J98,Chronic obstructive pulmonary disease with acute lower respiratory infection,J44.0,52,697887,7.45106,5.56483,9.7711,0.000017
,"Seneca County, NY",36099,Diseases of the respiratory system,J00-J98,"Chronic obstructive pulmonary disease with acute exacerbation, unspecified",J44.1,24,697887,3.43895,2.20341,5.11689,0.0000079
